Pincode,State,District,District V2,City,Zone,Type,Rank,SPOC,All Channels ( Salaried ),Embedded,DSA SENP L2
695104,KERALA,THIRUVANANTHAPURAM,THIRUVANANTHAPURAM,THIRUVANANTHAPURAM,South,Established - New Locations,NA,Gautam Kotak,Live,Not Live,Not Live
695305,KERALA,THIRUVANANTHAPURAM,THIRUVANANTHAPURAM,THIRUVANANTHAPURAM,South,Established - New Locations,NA,Gautam Kotak,Live,Not Live,Not Live
695304,KERALA,THIRUVANANTHAPURAM,THIRUVANANTHAPURAM,THIRUVANANTHAPURAM,South,Established - New Locations,NA,Gautam Kotak,Live,Not Live,Not Live
695606,KERALA,THIRUVANANTHAPURAM,THIRUVANANTHAPURAM,THIRUVANANTHAPURAM,South,Established - New Locations,NA,Gautam Kotak,Live,Not Live,Not Live
695551,KERALA,THIRUVANANTHAPURAM,THIRUVANANTHAPURAM,THIRUVANANTHAPURAM,South,Established - New Locations,NA,Gautam Kotak,Live,Not Live,Not Live
695312,KERALA,THIRUVANANTHAPURAM,THIRUVANANTHAPURAM,THIRUVANANTHAPURAM,South,Established - New Locations,NA,Gautam Kotak,Live,Not Live,Not Live
680104,KERALA,THRISSUR,THRISSUR,THRISSUR,South,Established - New Locations,NA,Gautam Kotak,Live,Not Live,Not Live
680521,KERALA,THRISSUR,THRISSUR,THRISSUR,South,Established - New Locations,NA,Gautam Kotak,Live,Not Live,Not Live
680523,KERALA,THRISSUR,THRISSUR,THRISSUR,South,Established - New Locations,NA,Gautam Kotak,Live,Not Live,Not Live
680101,KERALA,THRISSUR,THRISSUR,THRISSUR,South,Established - New Locations,NA,Gautam Kotak,Live,Not Live,Not Live
680505,KERALA,THRISSUR,THRISSUR,THRISSUR,South,Established - New Locations,NA,Gautam Kotak,Live,Not Live,Not Live
680103,KERALA,THRISSUR,THRISSUR,THRISSUR,South,Established - New Locations,NA,Gautam Kotak,Live,Not Live,Not Live
602102,TAMIL NADU,TIRUVALLUR,TIRUVALLUR,Chennai MR,South,Top 7 Metros,NA,Gautam Kotak,Live,Live,Live
631303,TAMIL NADU,TIRUVALLUR,TIRUVALLUR,Chennai MR,South,Top 7 Metros,NA,Gautam Kotak,Live,Live,Live
631213,TAMIL NADU,TIRUVALLUR,TIRUVALLUR,Chennai MR,South,Top 7 Metros,NA,Gautam Kotak,Live,Live,Live
631301,TAMIL NADU,TIRUVALLUR,TIRUVALLUR,Chennai MR,South,Top 7 Metros,NA,Gautam Kotak,Live,Live,Live
631205,TAMIL NADU,TIRUVALLUR,TIRUVALLUR,Chennai MR,South,Top 7 Metros,NA,Gautam Kotak,Live,Live,Live
631206,TAMIL NADU,TIRUVALLUR,TIRUVALLUR,Chennai MR,South,Top 7 Metros,NA,Gautam Kotak,Live,Live,Live
631302,TAMIL NADU,TIRUVALLUR,TIRUVALLUR,Chennai MR,South,Top 7 Metros,NA,Gautam Kotak,Live,Live,Live
601202,TAMIL NADU,TIRUVALLUR,TIRUVALLUR,Chennai MR,South,Top 7 Metros,NA,Gautam Kotak,Live,Live,Live
631211,TAMIL NADU,TIRUVALLUR,TIRUVALLUR,Chennai MR,South,Top 7 Metros,NA,Gautam Kotak,Live,Live,Live
601205,TAMIL NADU,TIRUVALLUR,TIRUVALLUR,Chennai MR,South,Top 7 Metros,NA,Gautam Kotak,Live,Live,Live
631212,TAMIL NADU,TIRUVALLUR,TIRUVALLUR,Chennai MR,South,Top 7 Metros,NA,Gautam Kotak,Live,Live,Live
621651,TAMIL NADU,TIRUCHIRAPPALLI,TIRUCHIRAPPALLI,Trichy,South,Established - New Locations,52,Gautam Kotak,Live,Live,Live
621218,TAMIL NADU,TIRUCHIRAPPALLI,TIRUCHIRAPPALLI,Trichy,South,Established - New Locations,52,Gautam Kotak,Live,Live,Live
621306,TAMIL NADU,TIRUCHIRAPPALLI,TIRUCHIRAPPALLI,Trichy,South,Established - New Locations,52,Gautam Kotak,Live,Live,Live
621215,TAMIL NADU,TIRUCHIRAPPALLI,TIRUCHIRAPPALLI,Trichy,South,Established - New Locations,52,Gautam Kotak,Live,Live,Live
607201,TAMIL NADU,KALLAKURICHI,KALLAKURICHI,VILLUPURAM,South,Established - New Locations,NA,Gautam Kotak,Live,Live,Live
604001,TAMIL NADU,VILLUPURAM,VILLUPURAM,VILLUPURAM,South,Established - New Locations,NA,Gautam Kotak,Live,Live,Live
604301,TAMIL NADU,VILLUPURAM,VILLUPURAM,VILLUPURAM,South,Established - New Locations,NA,Gautam Kotak,Live,Live,Live
604303,TAMIL NADU,VILLUPURAM,VILLUPURAM,VILLUPURAM,South,Established - New Locations,NA,Gautam Kotak,Live,Live,Live
605758,TAMIL NADU,VILLUPURAM,VILLUPURAM,VILLUPURAM,South,Established - New Locations,NA,Gautam Kotak,Live,Live,Live
606213,TAMIL NADU,KALLAKURICHI,KALLAKURICHI,VILLUPURAM,South,Established - New Locations,NA,Gautam Kotak,Live,Live,Live
604207,TAMIL NADU,VILLUPURAM,VILLUPURAM,VILLUPURAM,South,Established - New Locations,NA,Gautam Kotak,Live,Live,Live
604101,TAMIL NADU,VILLUPURAM,VILLUPURAM,VILLUPURAM,South,Established - New Locations,NA,Gautam Kotak,Live,Live,Live
583276,KARNATAKA,BELLARY,BELLARY,BELLARY,South,,,Amit Rai,Live,Live,Live
583275,KARNATAKA,BELLARY,BELLARY,BELLARY,South,,,Amit Rai,Live,Live,Live
583155,KARNATAKA,BELLARY,BELLARY,BELLARY,South,,,Amit Rai,Live,Live,Live
583129,KARNATAKA,BELLARY,BELLARY,BELLARY,South,,,Amit Rai,Live,Live,Live
571316,KARNATAKA,CHAMARAJANAGARA,CHAMARAJANAGARA,Chamrajnagar,South,EPL - Old Locations,,Amit Rai,Live,Live,Live
571442,KARNATAKA,CHAMARAJANAGARA,CHAMARAJANAGARA,Chamrajnagar,South,EPL - Old Locations,,Amit Rai,Live,Live,Live
575002,Karnataka,Dakshina Kannada,Dakshina Kannada,Mangalore,South,EPL - New Locations,55,Amit Rai,Live,Live,Live
574211,Karnataka,Dakshina Kannada,Dakshina Kannada,Mangalore,South,EPL - New Locations,55,Amit Rai,Live,Live,Live
574274,Karnataka,Dakshina Kannada,Dakshina Kannada,Mangalore,South,EPL - New Locations,55,Amit Rai,Live,Live,Live
574222,Karnataka,Dakshina Kannada,Dakshina Kannada,Mangalore,South,EPL - New Locations,55,Amit Rai,Live,Live,Live
574141,Karnataka,Dakshina Kannada,Dakshina Kannada,Mangalore,South,EPL - New Locations,55,Amit Rai,Live,Live,Live
574323,Karnataka,Dakshina Kannada,Dakshina Kannada,Mangalore,South,EPL - New Locations,55,Amit Rai,Live,Live,Live
574253,Karnataka,Dakshina Kannada,Dakshina Kannada,Mangalore,South,EPL - New Locations,55,Amit Rai,Live,Live,Live
574265,Karnataka,Dakshina Kannada,Dakshina Kannada,Mangalore,South,EPL - New Locations,55,Amit Rai,Live,Live,Live
574237,Karnataka,Dakshina Kannada,Dakshina Kannada,Mangalore,South,EPL - New Locations,55,Amit Rai,Live,Live,Live
574220,Karnataka,Dakshina Kannada,Dakshina Kannada,Mangalore,South,EPL - New Locations,55,Amit Rai,Live,Live,Live
574325,Karnataka,Dakshina Kannada,Dakshina Kannada,Mangalore,South,EPL - New Locations,55,Amit Rai,Live,Live,Live
574243,Karnataka,Dakshina Kannada,Dakshina Kannada,Mangalore,South,EPL - New Locations,55,Amit Rai,Live,Live,Live
574279,Karnataka,Dakshina Kannada,Dakshina Kannada,Mangalore,South,EPL - New Locations,55,Amit Rai,Live,Live,Live
574224,Karnataka,Dakshina Kannada,Dakshina Kannada,Mangalore,South,EPL - New Locations,55,Amit Rai,Live,Live,Live
574213,Karnataka,Dakshina Kannada,Dakshina Kannada,Mangalore,South,EPL - New Locations,55,Amit Rai,Live,Live,Live
577589,KARNATAKA,DAVANAGERE,DAVANAGERE,Davangere,South,EPL - New Locations,141,Amit Rai,Live,Live,Live
577566,KARNATAKA,DAVANAGERE,DAVANAGERE,Davangere,South,EPL - New Locations,141,Amit Rai,Live,Live,Live
577512,KARNATAKA,DAVANAGERE,DAVANAGERE,Davangere,South,EPL - New Locations,141,Amit Rai,Live,Live,Live
577525,KARNATAKA,DAVANAGERE,DAVANAGERE,Davangere,South,EPL - New Locations,141,Amit Rai,Live,Live,Live
577514,KARNATAKA,DAVANAGERE,DAVANAGERE,Davangere,South,EPL - New Locations,141,Amit Rai,Live,Live,Live
577534,KARNATAKA,DAVANAGERE,DAVANAGERE,Davangere,South,EPL - New Locations,141,Amit Rai,Live,Live,Live
577516,KARNATAKA,DAVANAGERE,DAVANAGERE,Davangere,South,EPL - New Locations,141,Amit Rai,Live,Live,Live
577544,KARNATAKA,DAVANAGERE,DAVANAGERE,Davangere,South,EPL - New Locations,141,Amit Rai,Live,Live,Live
577219,KARNATAKA,DAVANAGERE,DAVANAGERE,Davangere,South,EPL - New Locations,141,Amit Rai,Live,Live,Live
577553,KARNATAKA,DAVANAGERE,DAVANAGERE,Davangere,South,EPL - New Locations,141,Amit Rai,Live,Live,Live
577218,KARNATAKA,DAVANAGERE,DAVANAGERE,Davangere,South,EPL - New Locations,141,Amit Rai,Live,Live,Live
577513,KARNATAKA,DAVANAGERE,DAVANAGERE,Davangere,South,EPL - New Locations,141,Amit Rai,Live,Live,Live
577551,KARNATAKA,DAVANAGERE,DAVANAGERE,Davangere,South,EPL - New Locations,141,Amit Rai,Live,Live,Live
573212,KARNATAKA,HASSAN,HASSAN,HASSAN,South,,,Amit Rai,Live,Live,Live
573217,KARNATAKA,HASSAN,HASSAN,HASSAN,South,,,Amit Rai,Live,Live,Live
573128,KARNATAKA,HASSAN,HASSAN,HASSAN,South,,,Amit Rai,Live,Live,Live
573219,KARNATAKA,HASSAN,HASSAN,HASSAN,South,,,Amit Rai,Live,Live,Live
573118,KARNATAKA,HASSAN,HASSAN,HASSAN,South,,,Amit Rai,Live,Live,Live
573218,KARNATAKA,HASSAN,HASSAN,HASSAN,South,,,Amit Rai,Live,Live,Live
573220,KARNATAKA,HASSAN,HASSAN,HASSAN,South,,,Amit Rai,Live,Live,Live
573213,KARNATAKA,HASSAN,HASSAN,HASSAN,South,,,Amit Rai,Live,Live,Live
573216,KARNATAKA,HASSAN,HASSAN,HASSAN,South,,,Amit Rai,Live,Live,Live
573162,KARNATAKA,HASSAN,HASSAN,HASSAN,South,,,Amit Rai,Live,Live,Live
573214,KARNATAKA,HASSAN,HASSAN,HASSAN,South,,,Amit Rai,Live,Live,Live
573120,KARNATAKA,HASSAN,HASSAN,HASSAN,South,,,Amit Rai,Live,Live,Live
573122,KARNATAKA,HASSAN,HASSAN,HASSAN,South,,,Amit Rai,Live,Live,Live
573164,KARNATAKA,HASSAN,HASSAN,HASSAN,South,,,Amit Rai,Live,Live,Live
573121,KARNATAKA,HASSAN,HASSAN,HASSAN,South,,,Amit Rai,Live,Live,Live
573129,KARNATAKA,HASSAN,HASSAN,HASSAN,South,,,Amit Rai,Live,Live,Live
573111,KARNATAKA,HASSAN,HASSAN,HASSAN,South,,,Amit Rai,Live,Live,Live
573125,KARNATAKA,HASSAN,HASSAN,HASSAN,South,,,Amit Rai,Live,Live,Live
573215,KARNATAKA,HASSAN,HASSAN,HASSAN,South,,,Amit Rai,Live,Live,Live
573119,KARNATAKA,HASSAN,HASSAN,HASSAN,South,,,Amit Rai,Live,Live,Live
573142,KARNATAKA,HASSAN,HASSAN,HASSAN,South,,,Amit Rai,Live,Live,Live
571403,KARNATAKA,MANDYA,MANDYA,MANDYA,South,,,Amit Rai,Live,Live,Live
571428,KARNATAKA,MANDYA,MANDYA,MANDYA,South,,,Amit Rai,Live,Live,Live
571446,KARNATAKA,MANDYA,MANDYA,MANDYA,South,,,Amit Rai,Live,Live,Live
571431,KARNATAKA,MANDYA,MANDYA,MANDYA,South,,,Amit Rai,Live,Live,Live
571475,KARNATAKA,MANDYA,MANDYA,MANDYA,South,,,Amit Rai,Live,Live,Live
571476,KARNATAKA,MANDYA,MANDYA,MANDYA,South,,,Amit Rai,Live,Live,Live
571463,KARNATAKA,MANDYA,MANDYA,MANDYA,South,,,Amit Rai,Live,Live,Live
571421,KARNATAKA,MANDYA,MANDYA,MANDYA,South,,,Amit Rai,Live,Live,Live
571430,KARNATAKA,MANDYA,MANDYA,MANDYA,South,,,Amit Rai,Live,Live,Live
571417,KARNATAKA,MANDYA,MANDYA,MANDYA,South,,,Amit Rai,Live,Live,Live
571455,KARNATAKA,MANDYA,MANDYA,MANDYA,South,,,Amit Rai,Live,Live,Live
571432,KARNATAKA,MANDYA,MANDYA,MANDYA,South,,,Amit Rai,Live,Live,Live
570034,KARNATAKA,MYSURU,MYSURU,MYSURU,South,,,Amit Rai,Live,Live,Live
570033,KARNATAKA,MYSURU,MYSURU,MYSURU,South,,,Amit Rai,Live,Live,Live
571110,KARNATAKA,MYSURU,MYSURU,MYSURU,South,,,Amit Rai,Live,Live,Live
577222,KARNATAKA,SHIVAMOGGA,SHIVAMOGGA,SHIVAMOGGA,South,,,Amit Rai,Live,Live,Live
577203,KARNATAKA,SHIVAMOGGA,SHIVAMOGGA,SHIVAMOGGA,South,,,Amit Rai,Live,Live,Live
577202,KARNATAKA,SHIVAMOGGA,SHIVAMOGGA,SHIVAMOGGA,South,,,Amit Rai,Live,Live,Live
577216,KARNATAKA,SHIVAMOGGA,SHIVAMOGGA,SHIVAMOGGA,South,,,Amit Rai,Live,Live,Live
577227,KARNATAKA,SHIVAMOGGA,SHIVAMOGGA,SHIVAMOGGA,South,,,Amit Rai,Live,Live,Live
577451,KARNATAKA,SHIVAMOGGA,SHIVAMOGGA,SHIVAMOGGA,South,,,Amit Rai,Live,Live,Live
577211,KARNATAKA,SHIVAMOGGA,SHIVAMOGGA,SHIVAMOGGA,South,,,Amit Rai,Live,Live,Live
577115,KARNATAKA,SHIVAMOGGA,SHIVAMOGGA,SHIVAMOGGA,South,,,Amit Rai,Live,Live,Live
577233,KARNATAKA,SHIVAMOGGA,SHIVAMOGGA,SHIVAMOGGA,South,,,Amit Rai,Live,Live,Live
577245,KARNATAKA,SHIVAMOGGA,SHIVAMOGGA,SHIVAMOGGA,South,,,Amit Rai,Live,Live,Live
577220,KARNATAKA,SHIVAMOGGA,SHIVAMOGGA,SHIVAMOGGA,South,,,Amit Rai,Live,Live,Live
577243,KARNATAKA,SHIVAMOGGA,SHIVAMOGGA,SHIVAMOGGA,South,,,Amit Rai,Live,Live,Live
577426,KARNATAKA,SHIVAMOGGA,SHIVAMOGGA,SHIVAMOGGA,South,,,Amit Rai,Live,Live,Live
577226,KARNATAKA,SHIVAMOGGA,SHIVAMOGGA,SHIVAMOGGA,South,,,Amit Rai,Live,Live,Live
577412,KARNATAKA,SHIVAMOGGA,SHIVAMOGGA,SHIVAMOGGA,South,,,Amit Rai,Live,Live,Live
577232,KARNATAKA,SHIVAMOGGA,SHIVAMOGGA,SHIVAMOGGA,South,,,Amit Rai,Live,Live,Live
577214,KARNATAKA,SHIVAMOGGA,SHIVAMOGGA,SHIVAMOGGA,South,,,Amit Rai,Live,Live,Live
624054,TAMIL NADU,DINDIGUL,DINDIGUL,DINDIGUL,South,,,Amit Rai,Live,Live,Live
624619,TAMIL NADU,DINDIGUL,DINDIGUL,DINDIGUL,South,,,Amit Rai,Live,Live,Live
624211,TAMIL NADU,DINDIGUL,DINDIGUL,DINDIGUL,South,,,Amit Rai,Live,Live,Live
624704,TAMIL NADU,DINDIGUL,DINDIGUL,DINDIGUL,South,,,Amit Rai,Live,Live,Live
624219,TAMIL NADU,DINDIGUL,DINDIGUL,DINDIGUL,South,,,Amit Rai,Live,Live,Live
624612,TAMIL NADU,DINDIGUL,DINDIGUL,DINDIGUL,South,,,Amit Rai,Live,Live,Live
624706,TAMIL NADU,DINDIGUL,DINDIGUL,DINDIGUL,South,,,Amit Rai,Live,Live,Live
624614,TAMIL NADU,DINDIGUL,DINDIGUL,DINDIGUL,South,,,Amit Rai,Live,Live,Live
624712,TAMIL NADU,DINDIGUL,DINDIGUL,DINDIGUL,South,,,Amit Rai,Live,Live,Live
624220,TAMIL NADU,DINDIGUL,DINDIGUL,DINDIGUL,South,,,Amit Rai,Live,Live,Live
624616,TAMIL NADU,DINDIGUL,DINDIGUL,DINDIGUL,South,,,Amit Rai,Live,Live,Live
624613,TAMIL NADU,DINDIGUL,DINDIGUL,DINDIGUL,South,,,Amit Rai,Live,Live,Live
629703,TAMIL NADU,KANYAKUMARI,KANYAKUMARI,Kanyakumari-Nagercoil,South,EPL - Old Locations,113,Amit Rai,Live,Live,Live
629403,TAMIL NADU,KANYAKUMARI,KANYAKUMARI,Kanyakumari-Nagercoil,South,EPL - Old Locations,113,Amit Rai,Live,Live,Live
629302,TAMIL NADU,KANYAKUMARI,KANYAKUMARI,Kanyakumari-Nagercoil,South,EPL - Old Locations,113,Amit Rai,Live,Live,Live
629201,TAMIL NADU,KANYAKUMARI,KANYAKUMARI,Kanyakumari-Nagercoil,South,EPL - Old Locations,113,Amit Rai,Live,Live,Live
629175,TAMIL NADU,KANYAKUMARI,KANYAKUMARI,Kanyakumari-Nagercoil,South,EPL - Old Locations,113,Amit Rai,Live,Live,Live
629802,TAMIL NADU,KANYAKUMARI,KANYAKUMARI,Kanyakumari-Nagercoil,South,EPL - Old Locations,113,Amit Rai,Live,Live,Live
629851,TAMIL NADU,KANYAKUMARI,KANYAKUMARI,Kanyakumari-Nagercoil,South,EPL - Old Locations,113,Amit Rai,Live,Live,Live
629301,TAMIL NADU,KANYAKUMARI,KANYAKUMARI,Kanyakumari-Nagercoil,South,EPL - Old Locations,113,Amit Rai,Live,Live,Live
629251,TAMIL NADU,KANYAKUMARI,KANYAKUMARI,Kanyakumari-Nagercoil,South,EPL - Old Locations,113,Amit Rai,Live,Live,Live
629804,TAMIL NADU,KANYAKUMARI,KANYAKUMARI,Kanyakumari-Nagercoil,South,EPL - Old Locations,113,Amit Rai,Live,Live,Live
629163,TAMIL NADU,KANYAKUMARI,KANYAKUMARI,Kanyakumari-Nagercoil,South,EPL - Old Locations,113,Amit Rai,Live,Live,Live
629153,TAMIL NADU,KANYAKUMARI,KANYAKUMARI,Kanyakumari-Nagercoil,South,EPL - Old Locations,113,Amit Rai,Live,Live,Live
629172,TAMIL NADU,KANYAKUMARI,KANYAKUMARI,Kanyakumari-Nagercoil,South,EPL - Old Locations,113,Amit Rai,Live,Live,Live
629171,TAMIL NADU,KANYAKUMARI,KANYAKUMARI,Kanyakumari-Nagercoil,South,EPL - Old Locations,113,Amit Rai,Live,Live,Live
639001,TAMIL NADU,KARUR,KARUR,KARUR,South,,,Amit Rai,Live,Live,Live
639006,TAMIL NADU,KARUR,KARUR,KARUR,South,,,Amit Rai,Live,Live,Live
639003,TAMIL NADU,KARUR,KARUR,KARUR,South,,,Amit Rai,Live,Live,Live
639005,TAMIL NADU,KARUR,KARUR,KARUR,South,,,Amit Rai,Live,Live,Live
639004,TAMIL NADU,KARUR,KARUR,KARUR,South,,,Amit Rai,Live,Live,Live
639002,TAMIL NADU,KARUR,KARUR,KARUR,South,,,Amit Rai,Live,Live,Live
639116,TAMIL NADU,KARUR,KARUR,KARUR,South,,,Amit Rai,Live,Live,Live
639136,TAMIL NADU,KARUR,KARUR,KARUR,South,,,Amit Rai,Live,Live,Live
639113,TAMIL NADU,KARUR,KARUR,KARUR,South,,,Amit Rai,Live,Live,Live
639114,TAMIL NADU,KARUR,KARUR,KARUR,South,,,Amit Rai,Live,Live,Live
639118,TAMIL NADU,KARUR,KARUR,KARUR,South,,,Amit Rai,Live,Live,Live
639109,TAMIL NADU,KARUR,KARUR,KARUR,South,,,Amit Rai,Live,Live,Live
639117,TAMIL NADU,KARUR,KARUR,KARUR,South,,,Amit Rai,Live,Live,Live
639108,TAMIL NADU,KARUR,KARUR,KARUR,South,,,Amit Rai,Live,Live,Live
639111,TAMIL NADU,KARUR,KARUR,KARUR,South,,,Amit Rai,Live,Live,Live
639102,TAMIL NADU,KARUR,KARUR,KARUR,South,,,Amit Rai,Live,Live,Live
621301,TAMIL NADU,KARUR,KARUR,KARUR,South,,,Amit Rai,Live,Live,Live
639106,TAMIL NADU,KARUR,KARUR,KARUR,South,,,Amit Rai,Live,Live,Live
639206,TAMIL NADU,KARUR,KARUR,KARUR,South,,,Amit Rai,Live,Live,Live
639207,TAMIL NADU,KARUR,KARUR,KARUR,South,,,Amit Rai,Live,Live,Live
639203,TAMIL NADU,KARUR,KARUR,KARUR,South,,,Amit Rai,Live,Live,Live
639205,TAMIL NADU,KARUR,KARUR,KARUR,South,,,Amit Rai,Live,Live,Live
639105,TAMIL NADU,KARUR,KARUR,KARUR,South,,,Amit Rai,Live,Live,Live
639119,TAMIL NADU,KARUR,KARUR,KARUR,South,,,Amit Rai,Live,Live,Live
621311,TAMIL NADU,KARUR,KARUR,KARUR,South,,,Amit Rai,Live,Live,Live
639104,TAMIL NADU,KARUR,KARUR,KARUR,South,,,Amit Rai,Live,Live,Live
635201,TAMIL NADU,KRISHNAGIRI,KRISHNAGIRI,KRISHNAGIRI,South,,,Amit Rai,Live,Live,Live
609203,TAMIL NADU,MAYILADUTHURAI,MAYILADUTHURAI,MAYILADUTHURAI,South,,,Amit Rai,Live,Live,Live
609309,TAMIL NADU,MAYILADUTHURAI,MAYILADUTHURAI,MAYILADUTHURAI,South,,,Amit Rai,Live,Live,Live
609808,TAMIL NADU,MAYILADUTHURAI,MAYILADUTHURAI,MAYILADUTHURAI,South,,,Amit Rai,Live,Live,Live
609811,TAMIL NADU,MAYILADUTHURAI,MAYILADUTHURAI,MAYILADUTHURAI,South,,,Amit Rai,Live,Live,Live
609803,TAMIL NADU,MAYILADUTHURAI,MAYILADUTHURAI,MAYILADUTHURAI,South,,,Amit Rai,Live,Live,Live
609112,TAMIL NADU,MAYILADUTHURAI,MAYILADUTHURAI,MAYILADUTHURAI,South,,,Amit Rai,Live,Live,Live
609117,TAMIL NADU,MAYILADUTHURAI,MAYILADUTHURAI,MAYILADUTHURAI,South,,,Amit Rai,Live,Live,Live
609308,TAMIL NADU,MAYILADUTHURAI,MAYILADUTHURAI,MAYILADUTHURAI,South,,,Amit Rai,Live,Live,Live
609301,TAMIL NADU,MAYILADUTHURAI,MAYILADUTHURAI,MAYILADUTHURAI,South,,,Amit Rai,Live,Live,Live
609202,TAMIL NADU,MAYILADUTHURAI,MAYILADUTHURAI,MAYILADUTHURAI,South,,,Amit Rai,Live,Live,Live
609312,TAMIL NADU,MAYILADUTHURAI,MAYILADUTHURAI,MAYILADUTHURAI,South,,,Amit Rai,Live,Live,Live
609311,TAMIL NADU,MAYILADUTHURAI,MAYILADUTHURAI,MAYILADUTHURAI,South,,,Amit Rai,Live,Live,Live
609114,TAMIL NADU,MAYILADUTHURAI,MAYILADUTHURAI,MAYILADUTHURAI,South,,,Amit Rai,Live,Live,Live
609116,TAMIL NADU,MAYILADUTHURAI,MAYILADUTHURAI,MAYILADUTHURAI,South,,,Amit Rai,Live,Live,Live
609105,TAMIL NADU,MAYILADUTHURAI,MAYILADUTHURAI,MAYILADUTHURAI,South,,,Amit Rai,Live,Live,Live
609108,TAMIL NADU,MAYILADUTHURAI,MAYILADUTHURAI,MAYILADUTHURAI,South,,,Amit Rai,Live,Live,Live
609102,TAMIL NADU,MAYILADUTHURAI,MAYILADUTHURAI,MAYILADUTHURAI,South,,,Amit Rai,Live,Live,Live
611108,TAMIL NADU,NAGAPATTINAM,NAGAPATTINAM,NAGAPATTINAM,South,,,Amit Rai,Live,Live,Live
611104,TAMIL NADU,NAGAPATTINAM,NAGAPATTINAM,NAGAPATTINAM,South,,,Amit Rai,Live,Live,Live
611102,TAMIL NADU,NAGAPATTINAM,NAGAPATTINAM,NAGAPATTINAM,South,,,Amit Rai,Live,Live,Live
611111,TAMIL NADU,NAGAPATTINAM,NAGAPATTINAM,NAGAPATTINAM,South,,,Amit Rai,Live,Live,Live
611105,TAMIL NADU,NAGAPATTINAM,NAGAPATTINAM,NAGAPATTINAM,South,,,Amit Rai,Live,Live,Live
611109,TAMIL NADU,NAGAPATTINAM,NAGAPATTINAM,NAGAPATTINAM,South,,,Amit Rai,Live,Live,Live
611110,TAMIL NADU,NAGAPATTINAM,NAGAPATTINAM,NAGAPATTINAM,South,,,Amit Rai,Live,Live,Live
609702,TAMIL NADU,NAGAPATTINAM,NAGAPATTINAM,NAGAPATTINAM,South,,,Amit Rai,Live,Live,Live
610207,TAMIL NADU,NAGAPATTINAM,NAGAPATTINAM,NAGAPATTINAM,South,,,Amit Rai,Live,Live,Live
610204,TAMIL NADU,NAGAPATTINAM,NAGAPATTINAM,NAGAPATTINAM,South,,,Amit Rai,Live,Live,Live
611112,TAMIL NADU,NAGAPATTINAM,NAGAPATTINAM,NAGAPATTINAM,South,,,Amit Rai,Live,Live,Live
